goldcmp36_2007_09_07_18_36_58 1189183018
goldcmp36_2007_09_07_19_01_03 1189184463
goldcmp36_2007_09_07_23_58_25 1189202305
goldcmp36_2007_09_08_00_22_39 1189203759
goldcmp36_2007_09_08_00_47_51 1189205271
goldcmp36_2007_09_08_01_12_06 1189206726
goldcmp36_2007_09_08_01_28_39 1189207719
goldcmp36_2007_09_08_01_52_39 1189209159
goldcmp36_2007_09_08_02_16_39 1189210599
goldcmp36_2007_09_08_02_40_54 1189212054
goldcmp36_2007_09_08_03_05_08 1189213508
goldcmp36_2007_09_08_03_29_08 1189214948
goldcmp36_2007_09_08_03_53_37 1189216417
goldcmp36_2007_09_08_04_17_37 1189217857
goldcmp36_2007_09_08_04_41_51 1189219311
goldcmp36_2007_09_08_05_06_06 1189220766
goldcmp36_2007_09_08_05_30_20 1189222220
goldcmp36_2007_09_08_05_54_34 1189223674
goldcmp36_2007_09_08_06_18_34 1189225114
goldcmp36_2007_09_08_06_42_34 1189226554
goldcmp36_2007_09_08_07_06_34 1189227994
goldcmp36_2007_09_08_07_30_49 1189229449
goldcmp36_2007_09_08_07_55_03 1189230903
goldcmp36_2007_09_08_08_19_18 1189232358
goldcmp36_2007_09_08_08_43_18 1189233798
goldcmp36_2007_09_08_09_07_18 1189235238
goldcmp36_2007_09_08_09_32_01 1189236721
goldcmp36_2007_09_08_09_56_01 1189238161
goldcmp36_2007_09_08_10_20_15 1189239615
goldcmp36_2007_09_08_10_44_58 1189241098
goldcmp36_2007_09_08_11_09_13 1189242553
goldcmp36_2007_09_08_11_24_06 1189243446
goldcmp36_2007_09_08_11_48_34 1189244914
goldcmp36_2007_09_08_12_24_34 1189247074
goldcmp36_2007_09_08_12_48_34 1189248514
goldcmp36_2007_09_08_13_12_49 1189249969
goldcmp36_2007_09_08_13_37_32 1189251452
goldcmp36_2007_09_08_14_01_32 1189252892
goldcmp36_2007_09_08_14_25_46 1189254346
goldcmp36_2007_09_08_14_50_30 1189255830
goldcmp36_2007_09_08_15_14_58 1189257298
goldcmp36_2007_09_08_15_38_58 1189258738
goldcmp36_2007_09_08_16_03_13 1189260193
goldcmp36_2007_09_08_16_30_34 1189261834
goldcmp36_2007_09_08_16_55_32 1189263332
goldcmp36_2007_09_08_17_20_15 1189264815
goldcmp36_2007_09_08_17_44_15 1189266255
goldcmp36_2007_09_08_22_12_39 1189282359
goldcmp36_2007_09_08_22_36_39 1189283799
goldcmp36_2007_09_08_23_00_39 1189285239
goldcmp36_2007_09_08_23_24_39 1189286679
goldcmp36_2007_09_08_23_49_08 1189288148
goldcmp36_2007_09_09_00_13_08 1189289588
goldcmp36_2007_09_09_00_37_37 1189291057
goldcmp36_2007_09_09_01_02_20 1189292540
goldcmp36_2007_09_09_01_26_20 1189293980
goldcmp36_2007_09_09_01_51_03 1189295463
goldcmp36_2007_09_09_01_58_44 1189295924
goldcmp36_2007_09_09_02_22_44 1189297364
goldcmp36_2007_09_09_02_46_44 1189298804
goldcmp36_2007_09_09_03_10_44 1189300244
goldcmp36_2007_09_09_03_34_58 1189301698
goldcmp36_2007_09_09_03_58_58 1189303138
goldcmp36_2007_09_09_04_23_13 1189304593
goldcmp36_2007_09_09_04_47_27 1189306047
goldcmp36_2007_09_09_05_11_27 1189307487
goldcmp36_2007_09_09_05_35_27 1189308927
goldcmp36_2007_09_09_05_59_42 1189310382
goldcmp36_2007_09_09_06_24_10 1189311850
goldcmp36_2007_09_09_06_48_54 1189313334
goldcmp36_2007_09_09_07_13_08 1189314788
goldcmp36_2007_09_09_07_37_37 1189316257
goldcmp36_2007_09_09_08_01_37 1189317697
goldcmp36_2007_09_09_08_25_51 1189319151
goldcmp36_2007_09_09_08_50_06 1189320606
goldcmp36_2007_09_09_09_14_34 1189322074
goldcmp36_2007_09_09_09_39_32 1189323572
goldcmp36_2007_09_09_10_03_46 1189325026
goldcmp36_2007_09_09_10_30_25 1189326625
goldcmp36_2007_09_09_10_54_39 1189328079
goldcmp36_2007_09_09_11_18_54 1189329534
goldcmp36_2007_09_09_12_06_54 1189332414
goldcmp36_2007_09_09_12_31_22 1189333882
goldcmp36_2007_09_09_12_55_22 1189335322
goldcmp36_2007_09_09_13_19_37 1189336777
goldcmp36_2007_09_09_13_44_06 1189338246
goldcmp36_2007_09_09_14_08_34 1189339714
goldcmp36_2007_09_09_14_35_27 1189341327
goldcmp36_2007_09_09_14_59_27 1189342767
goldcmp36_2007_09_09_15_24_10 1189344250
goldcmp36_2007_09_09_15_48_25 1189345705
goldcmp36_2007_09_09_16_12_39 1189347159
goldcmp36_2007_09_09_16_36_54 1189348614
goldcmp36_2007_09_09_17_01_37 1189350097
goldcmp36_2007_09_09_17_26_06 1189351566
goldcmp36_2007_09_09_17_50_20 1189353020
goldcmp36_2007_09_09_18_14_20 1189354460
goldcmp36_2007_09_09_18_38_49 1189355929
goldcmp36_2007_09_09_19_02_49 1189357369
goldcmp36_2007_09_09_19_29_56 1189358996
goldcmp36_2007_09_09_19_54_39 1189360479
goldcmp36_2007_09_09_20_18_39 1189361919
goldcmp36_2007_09_09_20_42_39 1189363359
goldcmp36_2007_09_09_21_08_06 1189364886
goldcmp36_2007_09_09_21_32_20 1189366340
goldcmp36_2007_09_09_21_57_03 1189367823
goldcmp36_2007_09_09_22_21_03 1189369263
goldcmp36_2007_09_09_22_45_18 1189370718
goldcmp36_2007_09_09_23_10_30 1189372230
goldcmp36_2007_09_09_23_34_30 1189373670
goldcmp36_2007_09_09_23_58_58 1189375138
goldcmp36_2007_09_10_00_22_58 1189376578
goldcmp36_2007_09_10_00_46_58 1189378018
goldcmp36_2007_09_10_01_11_27 1189379487
goldcmp36_2007_09_10_01_35_42 1189380942
goldcmp36_2007_09_10_01_59_56 1189382396
goldcmp36_2007_09_10_02_24_10 1189383850
goldcmp36_2007_09_10_02_48_25 1189385305
goldcmp36_2007_09_10_03_12_25 1189386745
goldcmp36_2007_09_10_03_36_39 1189388199
goldcmp36_2007_09_10_04_00_39 1189389639
goldcmp36_2007_09_10_04_24_39 1189391079
goldcmp36_2007_09_10_04_48_39 1189392519
goldcmp36_2007_09_10_05_13_08 1189393988
goldcmp36_2007_09_10_05_37_08 1189395428
goldcmp36_2007_09_10_06_01_37 1189396897
goldcmp36_2007_09_10_06_26_49 1189398409
goldcmp36_2007_09_10_06_50_49 1189399849
goldcmp36_2007_09_10_06_54_54 1189400094
goldcmp36_2007_09_10_07_18_54 1189401534
goldcmp36_2007_09_10_07_44_20 1189403060
goldcmp36_2007_09_10_08_08_34 1189404514
goldcmp36_2007_09_10_08_35_22 1189406122
goldcmp36_2007_09_10_09_06_27 1189407987
goldcmp36_2007_09_10_09_40_03 1189410003
goldcmp36_2007_09_10_09_57_25 1189411045
goldcmp36_2007_09_10_10_29_54 1189412994
goldcmp36_2007_09_10_10_57_54 1189414674
goldcmp36_2007_09_10_11_26_27 1189416387
goldcmp36_2007_09_10_11_55_18 1189418118
goldcmp36_2007_09_10_12_23_34 1189419814
goldcmp36_2007_09_10_12_51_51 1189421511
goldcmp36_2007_09_10_13_20_08 1189423208
goldcmp36_2007_09_10_13_48_25 1189424905
goldcmp36_2007_09_10_14_18_56 1189426736
goldcmp36_2007_09_10_15_05_25 1189429525
goldcmp36_2007_09_10_15_38_27 1189431507
goldcmp36_2007_09_10_16_13_44 1189433624
goldcmp36_2007_09_10_16_42_18 1189435338
goldcmp36_2007_09_10_17_11_25 1189437085
goldcmp36_2007_09_10_17_39_42 1189438782
goldcmp36_2007_09_10_18_07_42 1189440462
goldcmp36_2007_09_10_18_39_03 1189442343
goldcmp36_2007_09_10_19_07_03 1189444023
goldcmp36_2007_09_10_19_35_06 1189445706
goldcmp36_2007_09_10_20_03_15 1189447395
goldcmp36_2007_09_10_20_27_15 1189448835
goldcmp36_2007_09_10_20_51_15 1189450275
goldcmp36_2007_09_10_21_15_30 1189451730
goldcmp36_2007_09_10_21_40_56 1189453256
goldcmp36_2007_09_10_22_05_10 1189454710
goldcmp36_2007_09_10_22_29_39 1189456179
goldcmp36_2007_09_10_22_53_39 1189457619
goldcmp36_2007_09_10_23_17_54 1189459074
goldcmp36_2007_09_10_23_42_08 1189460528
goldcmp36_2007_09_11_00_06_22 1189461982
goldcmp36_2007_09_11_00_31_06 1189463466
goldcmp36_2007_09_11_00_55_34 1189464934
goldcmp36_2007_09_11_01_21_01 1189466461
goldcmp36_2007_09_11_01_45_01 1189467901
goldcmp36_2007_09_11_02_09_15 1189469355
goldcmp36_2007_09_11_02_33_30 1189470810
